alpha,beta
-6.668585617995712,3.5862445018511977
-6.679672026317108,3.4196494429246815
-6.6788296217325795,3.457983962581617
-6.688645599102021,3.292738206168766
-6.695060135618719,3.1899257683899838
-6.69343756570435,3.2615711041256508
-6.690451645368617,3.3265424856867876
-6.701866594346997,3.136472480378051
-6.706690359494411,3.067946804998552
-6.712952279064693,2.9677308219515313
-6.708417586436273,3.1548125039504225
-6.707271696700833,3.2359568719445737
-6.709472300773897,3.268726510471271
-6.712411967762666,3.2599868881187666
-6.719949242275778,3.1846987490554075
-6.724425306262889,3.1335504417884206
-6.719873196404616,3.231207986359976
-6.7163126005838505,3.3904070904418093
-6.7181932058220415,3.3557049162332095
-6.730617573017359,3.1724107582338195
-6.728726025711953,3.238715701151657
-6.729799402545655,3.2531807836129225
-6.733189998424371,3.2310179971452935
-6.734423544590097,3.2234940341089637
-6.7357050006265125,3.2443742541096388
-6.743131537557966,3.120155076968865
-6.730375411407444,3.429593476199986
-6.739020550380404,3.27943758145918
-6.750138949467797,3.1144718053515468
-6.749558868706368,3.1544534685411616
-6.7476499293260455,3.225077063637448
-6.7469099556438215,3.2926885871044025
-6.733425478061024,3.5391107510854685
-6.74419429475891,3.369272068345846
-6.73567897944681,3.577443442101752
-6.736180967204976,3.6512060779796074
-6.7427389898891965,3.579809151250024
-6.759462929583481,3.3413179636608343
-6.765393872125054,3.336438880505163
-6.768873305656022,3.340313292582708
-6.753021301954836,3.6418715517585936
-6.763545850839111,3.438898304428341
-6.754112127759675,3.667067920473633
-6.765625467412677,3.475630054916431
-6.773104083427384,3.3589027493998027
-6.7659338604919235,3.524133723360204
-6.769084621479686,3.440366908945805
-6.775422597095956,3.3506155014427987
-6.771357812879843,3.425251956741359
-6.7683355338914355,3.464512915336516
-6.769743917258592,3.4467192460690086
-6.774055285204041,3.474593415099227
-6.7820119991007815,3.3068401221144867
-6.778796663872865,3.332989114957256
-6.779394722223752,3.295435154842432
-6.776593798649592,3.3842442268449378
-6.78326066310244,3.253108753677073
-6.789814379850241,3.179104777654881
-6.798409978301462,3.0354995988416524
-6.792514198560292,3.195057312792262
-6.793974724570591,3.1915024001199055
-6.786395162925212,3.4391880992373447
-6.788465072436217,3.427022343990088
-6.7923015018500195,3.370844506837196
-6.795253678417889,3.3253147453944254
-6.803163592511455,3.217722508851054
-6.80524376666824,3.212457574874424
-6.802258393877493,3.2635800360055383
-6.7974372807554175,3.3821633786686935
-6.799638521641297,3.3505773290511267
-6.793558007792176,3.509023859113064
-6.797573283250599,3.5423232182252216
-6.809519158684426,3.3336308672338344
-6.814659604260136,3.2813159954203104
-6.831622419861895,3.0187336847411794
-6.823339095171593,3.252025013676691
-6.816164733052452,3.4611500653923235
-6.821856561920727,3.423261847710224
-6.829953719187591,3.3103126104221174
-6.840749830383219,3.1660370067078283
-6.852298968678718,3.0003899781919943
-6.848087266227287,3.0841490949789185
-6.833813649999968,3.370274605265467
-6.84492554518359,3.201333361684408
-6.844129695028808,3.3030022212391392
-6.8497851392150855,3.25813195902034
-6.846107728222633,3.3660445060166606
-6.836415737027989,3.5813791212503827
-6.846989434866854,3.4371985964049667
-6.855496861608428,3.3255486583826523
-6.862671489130477,3.2874277209218796
-6.853823475547292,3.486601529608593
-6.861563903183703,3.3521127928559946
-6.860902398847835,3.387783426679439
-6.8734186780655175,3.2338584640676062
-6.883708756171457,3.097033874363675
-6.871744198044524,3.355350350253722
-6.875694726468874,3.310157950799339
-6.868584305796066,3.459634033846467
-6.884476981623713,3.21219943079525
-6.880885493997466,3.2949805604628293
-6.884444375243703,3.21799276188582
-6.882444507587855,3.3291520724538652
-6.8919905024365375,3.158179948959388
-6.899964649977007,3.028230287357238
-6.8983357338020825,3.069190380908478
-6.896118690595143,3.1513031208359243
-6.885724891751016,3.356290481173119
-6.89148416249535,3.310681897691012
-6.892504662524358,3.3554736870278488
-6.892294995388387,3.3764530678348597
-6.90072750713397,3.2789027547090286
-6.905912174671344,3.208980067066693
-6.907427609892685,3.2238046528921736
-6.891958761087967,3.5505983309901605
-6.9019095660527725,3.4277733463489346
-6.910586402689828,3.3199230029960933
-6.914867948848207,3.2605015553443035
-6.9292774927156096,3.0321330680434997
-6.932403497300342,2.9924950097768948
-6.9148069737326034,3.306791570658959
-6.918730872709921,3.2580878463009775
-6.925027222046133,3.192244073989837
-6.917627038988212,3.4018151508387398
-6.925473508373947,3.3558276461754275
-6.9241892614770935,3.430107564354774
-6.92714457976029,3.3871103763216466
-6.937923768281539,3.175100260785841
-6.930743068778801,3.331525721759372
-6.933406846452764,3.3212041478780283
-6.943564802529836,3.178891859141529
-6.941946935382091,3.2567904035589472
-6.946521690804304,3.203276440720541
-6.9509240737586815,3.1473854935684975
-6.951462213604915,3.1507272043022607
-6.951939082416991,3.208430081760067
-6.952397590546939,3.2425127908415203
-6.958843781707118,3.139499830849995
-6.95265752620976,3.3197233439058826
-6.963544603114752,3.204635892335592
-6.958342021436345,3.3366579779622385
-6.966715319820415,3.1928438280288023
-6.976758305408573,3.0631293018658083
-6.978543361806529,3.0825939645445013
-6.980841275622998,3.0274594588043495
-6.982419052512377,2.9909529160399773
-6.974321436667045,3.175755278329903
-6.972062701176323,3.280622772542132
-6.976167676935933,3.24312821179192
-6.975319969988767,3.309417459981306
-6.989633916943215,3.105767076613121
-6.9796786132524815,3.3637233329471186
-6.977483402680284,3.4338068929610004
-6.977981030588055,3.452619355958751
-6.977856297591199,3.474745975349721
-6.979827061232081,3.4527822761567064
-6.9952835064110435,3.2263014251820112
-6.997154242842547,3.2100311598762383
-6.992822974483659,3.3333064124292546
-6.991461490621552,3.419097655656312
-6.98933365893087,3.519603137117039
-6.994673389493278,3.477342467752694
-7.005248652363811,3.3568276929326206
-7.002790451617777,3.440800778835772
-7.011072541231041,3.323849718526561
-7.011557752986845,3.3242792301455197
-7.0206414096739325,3.1931371539821
-7.02015122650325,3.217326447115306
-7.021714733784684,3.256213139854159
-7.028497839134171,3.127816816499565
-7.027898276547782,3.1419092493848972
-7.029867496132407,3.1656400676950014
-7.033075186421847,3.1278207872803514
-7.030344973278436,3.235523708455949
-7.033982720611799,3.2037556731536285
-7.022159467252347,3.4943446151308377
-7.022063417540681,3.503331941701639
-7.0364975808983505,3.2719016340771447
-7.048615622463128,3.113845245184433
-7.0470271365127495,3.1758032515469385
-7.038249712508556,3.3662887466404405
-7.040294169536013,3.342391759540733
-7.02819253501322,3.6285008897164603
-7.037741176634688,3.4777311063627954
-7.0348280896850275,3.576062765622405
-7.050960497380078,3.2948811828096525
-7.060953360896822,3.1516731018451565
-7.047972911709535,3.444748741453369
-7.050385866573627,3.3850122767937765
-7.051884234628683,3.3778940350285076
-7.063958866684009,3.2033043464630264
-7.067447231521682,3.2350796672509303
-7.069665581119513,3.2103355266834996
-7.078184570692817,3.075894414163389
-7.074469652760399,3.1436584814684454
-7.072158435086995,3.285242620887371
-7.06452672730305,3.4983374072710056
-7.063857524500215,3.5505636706736796
-7.077165258194922,3.3766132491014296
-7.081028478463851,3.321575953737459
-7.094479222667289,3.149662354007712
-7.083068394545668,3.3513476646067804
-7.083865234327947,3.37577362261219
-7.096117469064754,3.197466720619657
-7.091284036068932,3.3470625786753265
-7.097281744138758,3.3001047226060813
-7.104202430185378,3.2226696855932397
-7.097896785578397,3.3865763397654165
-7.106986367134558,3.2470948447148276
-7.1179529707705536,3.0684127435875928
-7.117190123735553,3.096034542578845
-7.115408805672382,3.176339271734806
-7.107504996577213,3.341823637539611
-7.111508335483709,3.2940863563191205
-7.11650417360603,3.258642095570927
-7.1209673674803975,3.2462339007993837
-7.138114332819018,2.9801133496939416
-7.122753797273225,3.333891601310433
-7.129608929319302,3.210582966467083
-7.135604163867697,3.131154654244523
-7.139311179697097,3.0759741408035923
-7.147485807421007,2.9703345644994856
-7.144584141184827,3.034017035467785
-7.142488321890173,3.10213313232143
-7.144759616973192,3.0862793342564565
-7.134175164937529,3.356467124717118
-7.140886133120068,3.2446278021043446
-7.142465715095378,3.2437070438768796
-7.143238848503432,3.242086312161095
-7.147672343449281,3.2543531628698066
-7.149366035573162,3.250504329139444
-7.15283142471792,3.1781606208272226
-7.157246005663045,3.113544219198894
-7.147329121693483,3.353406158694442
-7.146910218226686,3.384850119012689
-7.158449776063081,3.219809912082296
-7.1743650265981955,2.97055126842798
-7.176048169494569,3.014434037945013
-7.167611406710768,3.1582904461173484
-7.169065635012471,3.109132685146907
-7.15815154173893,3.3821663683438343
-7.1654101040345415,3.297449460041267
-7.162320049890133,3.3936123132515656
-7.1581604953597955,3.5491315660931164
-7.16190915749591,3.5270391174275555
-7.169450550245217,3.4131594425481686
-7.174251171584993,3.4612120204327623
-7.188623196382901,3.25951958436413
-7.203105058404285,3.042588472037049
-7.202417943299537,3.0671131637368525
-7.196525799949548,3.2198624095798967
-7.195508758227466,3.305034880576471
-7.203567528408161,3.1975674245836614
-7.190681638722241,3.452501551059493
-7.19635782662976,3.391317496869164
-7.210302465256793,3.2012835295236486
-7.203072131065084,3.359382727104263
-7.195482622934305,3.5476311544522443
-7.204514670208135,3.4196381349281517
-7.203311968283625,3.4910409544293617
-7.204732456081834,3.541120937320348
-7.206866663507223,3.534774742167274
-7.21823126499202,3.377735456665044
-7.2242403725642825,3.3530288481484645
-7.221846387080276,3.4294228801239544
-7.225214058569849,3.404133623373778
-7.220559857379556,3.5088730942316717
-7.2274605816957935,3.4737370243822254
-7.236923855220724,3.331743418878615
-7.246316989350239,3.197902635895793
-7.235775685457378,3.439544454405521
-7.237658629985727,3.459275353004681
-7.257701392154147,3.151401524161064
-7.249347866100486,3.3463587691901355
-7.25569663859784,3.295567151094622
-7.262844746808502,3.204475959043289
-7.257984490529868,3.325400687323131
-7.2644314400579875,3.227950722116813
-7.262236518764816,3.271825805054409
-7.2672745994437635,3.1996564803681236
-7.26597910055661,3.2856509154710074
-7.267641337125849,3.2951576145723083
-7.266210782888767,3.339760046069148
-7.266133212791444,3.370865118450968
-7.266125227033119,3.4171971712921514
-7.264215803481723,3.5195864222006783
-7.26877006793523,3.479528358136979
-7.27182156211533,3.4688784541736886
-7.291352566819461,3.1268104298251953
-7.284862404081256,3.2989525933940613
-7.277799935407347,3.4541302888260095
-7.284143214324038,3.392409420583618
-7.29283454520445,3.266322851457235
-7.289684100985858,3.3213356263818974
-7.298879017247326,3.183947898435935
-7.297805552886608,3.2396902228024684
-7.291052564381822,3.3693599731738764
-7.288086148391269,3.501719841937929
-7.295809421550202,3.457934533862693
-7.307848407870402,3.2924858170698545
-7.3124460142923615,3.218351393068969
-7.311804012159186,3.2569850441063455
-7.305043453393418,3.433839137793055
-7.311075437387147,3.4041098932244234
-7.3104995283624925,3.4804919522995394
-7.314322346291949,3.4216862072196896
-7.327326214109907,3.229466890389703
-7.334424534444807,3.15736184146546
-7.3339384657860345,3.1899279214197356
-7.33714146385439,3.2169045227256587
-7.346730299020385,3.0366450980207618
-7.339089242699473,3.151851632422061
-7.326262446273211,3.4149591417281813
-7.329687080583974,3.404284786081285
-7.33254731795305,3.369606575113573
-7.337791771725621,3.295841849547153
-7.347708127367679,3.148444304022552
-7.343024170047601,3.237384809866473
-7.347199505417356,3.2146903201393986
-7.356336671598619,3.0826003033153997
-7.356540057127398,3.0790586569606733
-7.362215031068642,3.0428877515619153
-7.350626120121698,3.231253894209314
-7.358077390659135,3.1493630671734087
-7.352202557861332,3.2497325900137204
-7.334784690585726,3.5819664679975673
-7.342719606861482,3.491362532550043
-7.345202826473379,3.4583222734258894
-7.348980797548556,3.459917220432027
-7.350019016555898,3.4343800958605954
-7.340606241239725,3.6570947355484886
-7.35937013398483,3.394384491917669
-7.357403716843328,3.512424032659691
-7.368725093837708,3.362460355201056
-7.379212992028065,3.192045845877307
-7.381643924228124,3.1837206064014008
-7.382720483925236,3.1618972213882808
-7.374916934033586,3.343208988251395
-7.383831223194501,3.1631003155206256
-7.378872345292611,3.282033377498587
-7.368135756864206,3.452911734012031
-7.369194782074147,3.517123565984984
-7.378895956802109,3.428804715332282
-7.374907277773738,3.4942582486995595
-7.37471080823615,3.485188736054695
-7.377744831805401,3.461460586516708
-7.377717541496842,3.457201946959629
-7.386414071150256,3.3222804284115135
-7.378691782199087,3.503716937130433
-7.380735729834308,3.5154040905893136
-7.387535465807469,3.4252763732581326
-7.3969076493668515,3.2404825115508338
-7.392428007844924,3.2933556110320796
-7.386595564798808,3.4785333487598
-7.387683740794815,3.486517226035961
-7.3958562816577595,3.4237735354763195
-7.388138246523199,3.583003741468044
-7.403755837395238,3.358524373758163
-7.404557969974944,3.3283785959831973
-7.410603927967503,3.2546243179755803
-7.415964838485521,3.1811036662118566
-7.407734329793541,3.332436031818248
-7.412727406512934,3.2677796210020627
-7.408334922972094,3.435047285571362
-7.408179194460701,3.510302536571657
-7.411656458364072,3.4585946574981112
-7.415121739558332,3.4673912798748834
-7.418720843195587,3.496193409203038
-7.423000954885243,3.4944612938663475
-7.4317173971602895,3.401710534173555
-7.429260525966451,3.459797188508496
-7.432182052784082,3.45409616173594
-7.4471688571666865,3.2413893065802832
-7.438662761619664,3.35411683566169
-7.449700983646543,3.1798415812435605
-7.445275521937168,3.2655700674910353
-7.443928306592097,3.3285602606801854
-7.434470448353264,3.5646331985181456
-7.447934248554508,3.3776993439755114
-7.451586085868683,3.34660919308883
-7.45611106017406,3.3152320841750007
-7.445147688810444,3.5846526543225194
-7.454860229633164,3.4107482069576056
-7.462529673011974,3.277738706880642
-7.47054781760941,3.165889996507538
-7.472685938111996,3.1546455759295435
-7.476784373679993,3.112455955503826
-7.463956340716764,3.362648376804443
-7.458574446813176,3.5222007856358752
-7.4848621728634885,3.084180401257275
-7.478002040956737,3.2571796963509447
-7.4654471328412635,3.506803229197584
-7.476603839488005,3.3367529454679503
-7.479346384891288,3.328052458947102
-7.475449560971496,3.4692365116621984
-7.470259411763377,3.601732407313995
-7.4863089786040256,3.3208237951969366
-7.486234987529911,3.3843552426598076
-7.4902451304293125,3.3890844422489192
-7.501227547411382,3.2158881376026063
-7.490728722461838,3.428130115200281
-7.484681778127322,3.5996729471498323
-7.486501621827012,3.6045450550687126
-7.504720083422371,3.290666601500739
-7.5106166412028,3.180435984453412
-7.500209542043864,3.426409446933213
-7.504587719357306,3.3670840007033727
-7.492679659441539,3.614873233136547
-7.491604969386313,3.652394316441634
